embedder,labelling,k,granted_fraction,n_labels_granted,mechanism,bucket,metric,mean,lo,hi,draws
qwen3-emb-8b,compartment,5,0.9,36,_policy,all,authorized_passages,0.8972410083000307,0.753975176759914,0.9809675683984014,40
qwen3-emb-8b,compartment,5,0.9,36,_q,answerable,n,1.0,1.0,1.0,40
qwen3-emb-8b,compartment,5,0.9,36,_q,unanswerable,n,1.0,1.0,1.0,40
qwen3-emb-8b,compartment,5,0.9,36,none,all,authorized,0.81525,0.6910499999999999,0.9482999999999999,40
qwen3-emb-8b,compartment,5,0.9,36,none,all,context_size,5.0,5.0,5.0,40
qwen3-emb-8b,compartment,5,0.9,36,none,all,leaked,0.5391,0.14815,0.9808999999999999,40
qwen3-emb-8b,compartment,5,0.9,36,none,all,recall,0.7245666666666666,0.7245666666666666,0.7245666666666666,40
qwen3-emb-8b,compartment,5,0.9,36,none,answerable,any_hit,0.7973222340099158,0.7845988148622678,0.8135178070045811,40
qwen3-emb-8b,compartment,5,0.9,36,none,answerable,authorized,0.9070523212509516,0.8114519478639475,0.97324016563147,40
qwen3-emb-8b,compartment,5,0.9,36,none,answerable,context_size,5.0,5.0,5.0,40
qwen3-emb-8b,compartment,5,0.9,36,none,answerable,leaked,0.158260021934911,0.04943064182194617,0.3178524969285249,40
qwen3-emb-8b,compartment,5,0.9,36,none,answerable,recall,0.7293103161879488,0.7082792399086036,0.7449300065267722,40
qwen3-emb-8b,compartment,5,0.9,36,none,unanswerable,any_hit,0.7941378849488873,0.6916666666666667,0.8969640179910044,40
qwen3-emb-8b,compartment,5,0.9,36,none,unanswerable,authorized,0.1043027233225248,0.0,0.20985576923076915,40
qwen3-emb-8b,compartment,5,0.9,36,none,unanswerable,context_size,5.0,5.0,5.0,40
qwen3-emb-8b,compartment,5,0.9,36,none,unanswerable,leaked,3.351049791275242,2.1125,4.1185294117647056,40
qwen3-emb-8b,compartment,5,0.9,36,none,unanswerable,recall,0.6941142565379775,0.5390972222222222,0.8574735449735449,40
qwen3-emb-8b,compartment,5,0.9,36,part,all,authorized,1.0,1.0,1.0,40
qwen3-emb-8b,compartment,5,0.9,36,part,all,context_size,5.0,5.0,5.0,40
qwen3-emb-8b,compartment,5,0.9,36,part,all,leaked,0.0,0.0,0.0,40
qwen3-emb-8b,compartment,5,0.9,36,part,all,recall,0.6501891666666666,0.5888166666666668,0.7087666666666665,40
qwen3-emb-8b,compartment,5,0.9,36,part,answerable,any_hit,0.8006238862592013,0.7868444373265001,0.8160050613270282,40
qwen3-emb-8b,compartment,5,0.9,36,part,answerable,authorized,1.0,1.0,1.0,40
qwen3-emb-8b,compartment,5,0.9,36,part,answerable,context_size,5.0,5.0,5.0,40
qwen3-emb-8b,compartment,5,0.9,36,part,answerable,leaked,0.0,0.0,0.0,40
qwen3-emb-8b,compartment,5,0.9,36,part,answerable,recall,0.7321965485088765,0.7134797138586376,0.7461736336879958,40
qwen3-emb-8b,compartment,5,0.9,36,part,unanswerable,any_hit,0.054426155671207496,0.0,0.11145833333333331,40
qwen3-emb-8b,compartment,5,0.9,36,part,unanswerable,authorized,1.0,1.0,1.0,40
qwen3-emb-8b,compartment,5,0.9,36,part,unanswerable,context_size,5.0,5.0,5.0,40
qwen3-emb-8b,compartment,5,0.9,36,part,unanswerable,leaked,0.0,0.0,0.0,40
qwen3-emb-8b,compartment,5,0.9,36,part,unanswerable,recall,0.02119111096992641,0.0,0.04543055555555554,40
qwen3-emb-8b,compartment,5,0.9,36,post,all,authorized,1.0,1.0,1.0,40
qwen3-emb-8b,compartment,5,0.9,36,post,all,context_size,4.4609,4.0191,4.85185,40
qwen3-emb-8b,compartment,5,0.9,36,post,all,leaked,0.0,0.0,0.0,40
qwen3-emb-8b,compartment,5,0.9,36,post,all,recall,0.6474599999999999,0.5858416666666667,0.7063291666666666,40
qwen3-emb-8b,compartment,5,0.9,36,post,answerable,any_hit,0.7973222340099158,0.7845988148622678,0.8135178070045811,40
qwen3-emb-8b,compartment,5,0.9,36,post,answerable,authorized,1.0,1.0,1.0,40
qwen3-emb-8b,compartment,5,0.9,36,post,answerable,context_size,4.841739978065089,4.682147503071475,4.950569358178054,40
qwen3-emb-8b,compartment,5,0.9,36,post,answerable,leaked,0.0,0.0,0.0,40
qwen3-emb-8b,compartment,5,0.9,36,post,answerable,recall,0.7293103161879488,0.7082792399086036,0.7449300065267722,40
qwen3-emb-8b,compartment,5,0.9,36,post,unanswerable,any_hit,0.0499252807692831,0.0,0.11145833333333331,40
qwen3-emb-8b,compartment,5,0.9,36,post,unanswerable,authorized,1.0,1.0,1.0,40
qwen3-emb-8b,compartment,5,0.9,36,post,unanswerable,context_size,1.6489502087247583,0.8814705882352941,2.8874999999999997,40
qwen3-emb-8b,compartment,5,0.9,36,post,unanswerable,leaked,0.0,0.0,0.0,40
qwen3-emb-8b,compartment,5,0.9,36,post,unanswerable,recall,0.01947987975128531,0.0,0.04543055555555554,40
qwen3-emb-8b,compartment,5,0.9,36,pre,all,authorized,1.0,1.0,1.0,40
qwen3-emb-8b,compartment,5,0.9,36,pre,all,context_size,5.0,5.0,5.0,40
qwen3-emb-8b,compartment,5,0.9,36,pre,all,leaked,0.0,0.0,0.0,40
qwen3-emb-8b,compartment,5,0.9,36,pre,all,recall,0.6501891666666666,0.5888166666666668,0.7087666666666665,40
qwen3-emb-8b,compartment,5,0.9,36,pre,answerable,any_hit,0.8006238862592013,0.7868444373265001,0.8160050613270282,40
qwen3-emb-8b,compartment,5,0.9,36,pre,answerable,authorized,1.0,1.0,1.0,40
qwen3-emb-8b,compartment,5,0.9,36,pre,answerable,context_size,5.0,5.0,5.0,40
qwen3-emb-8b,compartment,5,0.9,36,pre,answerable,leaked,0.0,0.0,0.0,40
qwen3-emb-8b,compartment,5,0.9,36,pre,answerable,recall,0.7321965485088765,0.7134797138586376,0.7461736336879958,40
qwen3-emb-8b,compartment,5,0.9,36,pre,unanswerable,any_hit,0.054426155671207496,0.0,0.11145833333333331,40
qwen3-emb-8b,compartment,5,0.9,36,pre,unanswerable,authorized,1.0,1.0,1.0,40
qwen3-emb-8b,compartment,5,0.9,36,pre,unanswerable,context_size,5.0,5.0,5.0,40
qwen3-emb-8b,compartment,5,0.9,36,pre,unanswerable,leaked,0.0,0.0,0.0,40
qwen3-emb-8b,compartment,5,0.9,36,pre,unanswerable,recall,0.02119111096992641,0.0,0.04543055555555554,40
qwen3-emb-8b,addressee,5,0.1,1,_policy,all,answerable_rate,0.10194999999999999,0.004,0.604,40
qwen3-emb-8b,addressee,5,0.1,1,_policy,all,authorized_passages,0.11110897632954195,0.006762988011066708,0.6558561328004918,40
qwen3-emb-8b,addressee,5,0.1,1,_q,answerable,n,1.0,1.0,1.0,40
qwen3-emb-8b,addressee,5,0.1,1,_q,unanswerable,n,1.0,1.0,1.0,40
qwen3-emb-8b,addressee,5,0.1,1,none,all,authorized,0.04939999999999999,0.0,0.304,40
qwen3-emb-8b,addressee,5,0.1,1,none,all,context_size,5.0,5.0,5.0,40
qwen3-emb-8b,addressee,5,0.1,1,none,all,leaked,4.4444,2.226,4.974,40
qwen3-emb-8b,addressee,5,0.1,1,none,all,recall,0.7245666666666666,0.7245666666666666,0.7245666666666666,40
qwen3-emb-8b,addressee,5,0.1,1,none,answerable,any_hit,0.7359754315087679,0.5,0.9565217391304348,40
qwen3-emb-8b,addressee,5,0.1,1,none,answerable,authorized,0.3503092158577314,0.0,0.5652173913043478,40
qwen3-emb-8b,addressee,5,0.1,1,none,answerable,context_size,5.0,5.0,5.0,40
qwen3-emb-8b,addressee,5,0.1,1,none,answerable,leaked,1.4755831436026372,0.8695652173913043,2.5,40
qwen3-emb-8b,addressee,5,0.1,1,none,answerable,recall,0.7209679362804826,0.5,0.9347826086956522,40
qwen3-emb-8b,addressee,5,0.1,1,none,unanswerable,any_hit,0.7962717082314124,0.7882599580712788,0.8080808080808081,40
qwen3-emb-8b,addressee,5,0.1,1,none,unanswerable,authorized,0.0074721318026248025,0.0,0.04040404040404041,40
qwen3-emb-8b,addressee,5,0.1,1,none,unanswerable,context_size,5.0,5.0,5.0,40
qwen3-emb-8b,addressee,5,0.1,1,none,unanswerable,leaked,4.746535427460214,3.9393939393939394,4.993927125506073,40
qwen3-emb-8b,addressee,5,0.1,1,none,unanswerable,recall,0.7208299226703293,0.714102564102564,0.727294197031039,40
qwen3-emb-8b,addressee,5,0.1,1,part,all,authorized,1.0,1.0,1.0,40
qwen3-emb-8b,addressee,5,0.1,1,part,all,context_size,5.0,5.0,5.0,40
qwen3-emb-8b,addressee,5,0.1,1,part,all,leaked,0.0,0.0,0.0,40
qwen3-emb-8b,addressee,5,0.1,1,part,all,recall,0.08343166666666665,0.002,0.46323333333333333,40
qwen3-emb-8b,addressee,5,0.1,1,part,answerable,any_hit,0.7898522330780867,0.5,1.0,40
qwen3-emb-8b,addressee,5,0.1,1,part,answerable,authorized,1.0,1.0,1.0,40
qwen3-emb-8b,addressee,5,0.1,1,part,answerable,context_size,5.0,5.0,5.0,40
qwen3-emb-8b,addressee,5,0.1,1,part,answerable,leaked,0.0,0.0,0.0,40
qwen3-emb-8b,addressee,5,0.1,1,part,answerable,recall,0.7755257646812345,0.5,0.9782608695652174,40
qwen3-emb-8b,addressee,5,0.1,1,part,unanswerable,any_hit,0.010195965286220595,0.0,0.050505050505050504,40
qwen3-emb-8b,addressee,5,0.1,1,part,unanswerable,authorized,1.0,1.0,1.0,40
qwen3-emb-8b,addressee,5,0.1,1,part,unanswerable,context_size,5.0,5.0,5.0,40
qwen3-emb-8b,addressee,5,0.1,1,part,unanswerable,leaked,0.0,0.0,0.0,40
qwen3-emb-8b,addressee,5,0.1,1,part,unanswerable,recall,0.004130769868799228,0.0,0.018265993265993263,40
qwen3-emb-8b,addressee,5,0.1,1,post,all,authorized,1.0,1.0,1.0,40
qwen3-emb-8b,addressee,5,0.1,1,post,all,context_size,0.5556000000000001,0.026,2.774,40
qwen3-emb-8b,addressee,5,0.1,1,post,all,leaked,0.0,0.0,0.0,40
qwen3-emb-8b,addressee,5,0.1,1,post,all,recall,0.07918166666666668,0.002,0.44623333333333337,40
qwen3-emb-8b,addressee,5,0.1,1,post,answerable,any_hit,0.7359754315087679,0.5,0.9565217391304348,40
qwen3-emb-8b,addressee,5,0.1,1,post,answerable,authorized,1.0,1.0,1.0,40
qwen3-emb-8b,addressee,5,0.1,1,post,answerable,context_size,3.5244168563973632,2.5,4.130434782608695,40
qwen3-emb-8b,addressee,5,0.1,1,post,answerable,leaked,0.0,0.0,0.0,40
qwen3-emb-8b,addressee,5,0.1,1,post,answerable,recall,0.7209679362804826,0.5,0.9347826086956522,40
qwen3-emb-8b,addressee,5,0.1,1,post,unanswerable,any_hit,0.00881171552124078,0.0,0.050505050505050504,40
qwen3-emb-8b,addressee,5,0.1,1,post,unanswerable,authorized,1.0,1.0,1.0,40
qwen3-emb-8b,addressee,5,0.1,1,post,unanswerable,context_size,0.2534645725397863,0.006072874493927126,1.0606060606060606,40
qwen3-emb-8b,addressee,5,0.1,1,post,unanswerable,leaked,0.0,0.0,0.0,40
qwen3-emb-8b,addressee,5,0.1,1,post,unanswerable,recall,0.003490583944498278,0.0,0.018265993265993263,40
qwen3-emb-8b,addressee,5,0.1,1,pre,all,authorized,1.0,1.0,1.0,40
qwen3-emb-8b,addressee,5,0.1,1,pre,all,context_size,5.0,5.0,5.0,40
qwen3-emb-8b,addressee,5,0.1,1,pre,all,leaked,0.0,0.0,0.0,40
qwen3-emb-8b,addressee,5,0.1,1,pre,all,recall,0.08343166666666665,0.002,0.46323333333333333,40
qwen3-emb-8b,addressee,5,0.1,1,pre,answerable,any_hit,0.7898522330780867,0.5,1.0,40
qwen3-emb-8b,addressee,5,0.1,1,pre,answerable,authorized,1.0,1.0,1.0,40
qwen3-emb-8b,addressee,5,0.1,1,pre,answerable,context_size,5.0,5.0,5.0,40
qwen3-emb-8b,addressee,5,0.1,1,pre,answerable,leaked,0.0,0.0,0.0,40
qwen3-emb-8b,addressee,5,0.1,1,pre,answerable,recall,0.7755257646812345,0.5,0.9782608695652174,40
qwen3-emb-8b,addressee,5,0.1,1,pre,unanswerable,any_hit,0.010195965286220595,0.0,0.050505050505050504,40
qwen3-emb-8b,addressee,5,0.1,1,pre,unanswerable,authorized,1.0,1.0,1.0,40
qwen3-emb-8b,addressee,5,0.1,1,pre,unanswerable,context_size,5.0,5.0,5.0,40
qwen3-emb-8b,addressee,5,0.1,1,pre,unanswerable,leaked,0.0,0.0,0.0,40
qwen3-emb-8b,addressee,5,0.1,1,pre,unanswerable,recall,0.004130769868799228,0.0,0.018265993265993263,40
qwen3-emb-8b,addressee,5,0.25,2,_policy,all,answerable_rate,0.2932,0.041350000000000005,0.6583999999999998,40
qwen3-emb-8b,addressee,5,0.25,2,_policy,all,authorized_passages,0.3121695358130956,0.050409237626806026,0.7163483707347063,40
qwen3-emb-8b,addressee,5,0.25,2,_q,answerable,n,1.0,1.0,1.0,40
qwen3-emb-8b,addressee,5,0.25,2,_q,unanswerable,n,1.0,1.0,1.0,40
qwen3-emb-8b,addressee,5,0.25,2,none,all,authorized,0.15895,0.013850000000000001,0.40039999999999965,40
qwen3-emb-8b,addressee,5,0.25,2,none,all,context_size,5.0,5.0,5.0,40
qwen3-emb-8b,addressee,5,0.25,2,none,all,leaked,3.47635,1.8554,4.748849999999999,40
qwen3-emb-8b,addressee,5,0.25,2,none,all,recall,0.7245666666666666,0.7245666666666666,0.7245666666666666,40
qwen3-emb-8b,addressee,5,0.25,2,none,answerable,any_hit,0.8194590948780199,0.7553571428571428,0.9318181818181818,40
qwen3-emb-8b,addressee,5,0.25,2,none,answerable,authorized,0.46161196304849306,0.23809523809523808,0.5861669588570999,40
qwen3-emb-8b,addressee,5,0.25,2,none,answerable,context_size,5.0,5.0,5.0,40
qwen3-emb-8b,addressee,5,0.25,2,none,answerable,leaked,1.1726583683430065,0.8251359618038718,1.8607142857142855,40
qwen3-emb-8b,addressee,5,0.25,2,none,answerable,recall,0.786277675228703,0.7161407766990291,0.9,40
qwen3-emb-8b,addressee,5,0.25,2,none,unanswerable,any_hit,0.7966070545349654,0.7828947368421053,0.8167539267015707,40
qwen3-emb-8b,addressee,5,0.25,2,none,unanswerable,authorized,0.02530175081623708,0.0,0.05980949197860946,40
qwen3-emb-8b,addressee,5,0.25,2,none,unanswerable,context_size,5.0,5.0,5.0,40
qwen3-emb-8b,addressee,5,0.25,2,none,unanswerable,leaked,4.334287162201521,3.7730309072781654,4.952032843974936,40
qwen3-emb-8b,addressee,5,0.25,2,none,unanswerable,recall,0.7144154090042549,0.6991329479768785,0.7292366030181708,40
qwen3-emb-8b,addressee,5,0.25,2,part,all,authorized,1.0,1.0,1.0,40
qwen3-emb-8b,addressee,5,0.25,2,part,all,context_size,5.0,5.0,5.0,40
qwen3-emb-8b,addressee,5,0.25,2,part,all,leaked,0.0,0.0,0.0,40
qwen3-emb-8b,addressee,5,0.25,2,part,all,recall,0.23403000000000002,0.03407500000000001,0.5086374999999999,40
qwen3-emb-8b,addressee,5,0.25,2,part,answerable,any_hit,0.8560819987414494,0.797436145510836,0.9772727272727273,40
qwen3-emb-8b,addressee,5,0.25,2,part,answerable,authorized,1.0,1.0,1.0,40
qwen3-emb-8b,addressee,5,0.25,2,part,answerable,context_size,5.0,5.0,5.0,40
qwen3-emb-8b,addressee,5,0.25,2,part,answerable,leaked,0.0,0.0,0.0,40
qwen3-emb-8b,addressee,5,0.25,2,part,answerable,recall,0.8230048818249521,0.7316822289156627,0.9431818181818182,40
qwen3-emb-8b,addressee,5,0.25,2,part,unanswerable,any_hit,0.029739602473743354,0.002086303613558056,0.06853609625668447,40
qwen3-emb-8b,addressee,5,0.25,2,part,unanswerable,authorized,1.0,1.0,1.0,40
qwen3-emb-8b,addressee,5,0.25,2,part,unanswerable,context_size,5.0,5.0,5.0,40
qwen3-emb-8b,addressee,5,0.25,2,part,unanswerable,leaked,0.0,0.0,0.0,40
qwen3-emb-8b,addressee,5,0.25,2,part,unanswerable,recall,0.01198469502829121,0.0006958942240779401,0.02643312722816398,40
qwen3-emb-8b,addressee,5,0.25,2,post,all,authorized,1.0,1.0,1.0,40
qwen3-emb-8b,addressee,5,0.25,2,post,all,context_size,1.52365,0.25115000000000004,3.1445999999999987,40
qwen3-emb-8b,addressee,5,0.25,2,post,all,leaked,0.0,0.0,0.0,40
qwen3-emb-8b,addressee,5,0.25,2,post,all,recall,0.22522166666666665,0.031400000000000004,0.4928124999999998,40
qwen3-emb-8b,addressee,5,0.25,2,post,answerable,any_hit,0.8194590948780199,0.7553571428571428,0.9318181818181818,40
qwen3-emb-8b,addressee,5,0.25,2,post,answerable,authorized,1.0,1.0,1.0,40
qwen3-emb-8b,addressee,5,0.25,2,post,answerable,context_size,3.8273416316569935,3.1392857142857142,4.1748640381961275,40
qwen3-emb-8b,addressee,5,0.25,2,post,answerable,leaked,0.0,0.0,0.0,40
qwen3-emb-8b,addressee,5,0.25,2,post,answerable,recall,0.786277675228703,0.7161407766990291,0.9,40
qwen3-emb-8b,addressee,5,0.25,2,post,unanswerable,any_hit,0.027118848711986825,0.0,0.06299632352941173,40
qwen3-emb-8b,addressee,5,0.25,2,post,unanswerable,authorized,1.0,1.0,1.0,40
qwen3-emb-8b,addressee,5,0.25,2,post,unanswerable,context_size,0.6657128377984787,0.04796715602506344,1.2269690927218337,40
qwen3-emb-8b,addressee,5,0.25,2,post,unanswerable,leaked,0.0,0.0,0.0,40
qwen3-emb-8b,addressee,5,0.25,2,post,unanswerable,recall,0.01068379529427011,0.0,0.02366324086452761,40
qwen3-emb-8b,addressee,5,0.25,2,pre,all,authorized,1.0,1.0,1.0,40
qwen3-emb-8b,addressee,5,0.25,2,pre,all,context_size,5.0,5.0,5.0,40
qwen3-emb-8b,addressee,5,0.25,2,pre,all,leaked,0.0,0.0,0.0,40
qwen3-emb-8b,addressee,5,0.25,2,pre,all,recall,0.23403000000000002,0.03407500000000001,0.5086374999999999,40
qwen3-emb-8b,addressee,5,0.25,2,pre,answerable,any_hit,0.8560819987414494,0.797436145510836,0.9772727272727273,40
qwen3-emb-8b,addressee,5,0.25,2,pre,answerable,authorized,1.0,1.0,1.0,40
qwen3-emb-8b,addressee,5,0.25,2,pre,answerable,context_size,5.0,5.0,5.0,40
qwen3-emb-8b,addressee,5,0.25,2,pre,answerable,leaked,0.0,0.0,0.0,40
qwen3-emb-8b,addressee,5,0.25,2,pre,answerable,recall,0.8230048818249521,0.7316822289156627,0.9431818181818182,40
qwen3-emb-8b,addressee,5,0.25,2,pre,unanswerable,any_hit,0.029739602473743354,0.002086303613558056,0.06853609625668447,40
qwen3-emb-8b,addressee,5,0.25,2,pre,unanswerable,authorized,1.0,1.0,1.0,40
qwen3-emb-8b,addressee,5,0.25,2,pre,unanswerable,context_size,5.0,5.0,5.0,40
qwen3-emb-8b,addressee,5,0.25,2,pre,unanswerable,leaked,0.0,0.0,0.0,40
qwen3-emb-8b,addressee,5,0.25,2,pre,unanswerable,recall,0.01198469502829121,0.0006958942240779401,0.02643312722816398,40
qwen3-emb-8b,addressee,5,0.5,4,_policy,all,answerable_rate,0.5425000000000001,0.094,0.92605,40
qwen3-emb-8b,addressee,5,0.5,4,_policy,all,authorized_passages,0.5594950814632647,0.12058100215185982,0.9223293882569935,40
qwen3-emb-8b,addressee,5,0.5,4,_q,answerable,n,1.0,1.0,1.0,40
qwen3-emb-8b,addressee,5,0.5,4,_q,unanswerable,n,1.0,1.0,1.0,40
qwen3-emb-8b,addressee,5,0.5,4,none,all,authorized,0.39390000000000003,0.04,0.908,40
qwen3-emb-8b,addressee,5,0.5,4,none,all,context_size,5.0,5.0,5.0,40
qwen3-emb-8b,addressee,5,0.5,4,none,all,leaked,2.1735999999999995,0.292,4.362,40
qwen3-emb-8b,addressee,5,0.5,4,none,all,recall,0.7245666666666666,0.7245666666666666,0.7245666666666666,40
qwen3-emb-8b,addressee,5,0.5,4,none,answerable,any_hit,0.802884244183393,0.7869281923969424,0.8769230769230769,40
qwen3-emb-8b,addressee,5,0.5,4,none,answerable,authorized,0.6031652626934184,0.3829787234042553,0.9632829373650108,40
qwen3-emb-8b,addressee,5,0.5,4,none,answerable,context_size,5.0,5.0,5.0,40
qwen3-emb-8b,addressee,5,0.5,4,none,answerable,leaked,0.793621457354781,0.047516198704103674,1.553191489361702,40
qwen3-emb-8b,addressee,5,0.5,4,none,answerable,recall,0.7563180613348305,0.718313725490196,0.8538461538461538,40
qwen3-emb-8b,addressee,5,0.5,4,none,unanswerable,any_hit,0.8007759010852056,0.7758620689655172,0.8401864406779661,40
qwen3-emb-8b,addressee,5,0.5,4,none,unanswerable,authorized,0.08565733093822694,0.004415011037527594,0.2429837164750957,40
qwen3-emb-8b,addressee,5,0.5,4,none,unanswerable,context_size,5.0,5.0,5.0,40
qwen3-emb-8b,addressee,5,0.5,4,none,unanswerable,leaked,3.749648622035341,2.896551724137931,4.688888888888889,40
qwen3-emb-8b,addressee,5,0.5,4,none,unanswerable,recall,0.7107371674100913,0.6751297094508302,0.7600324858757063,40
qwen3-emb-8b,addressee,5,0.5,4,part,all,authorized,1.0,1.0,1.0,40
qwen3-emb-8b,addressee,5,0.5,4,part,all,context_size,5.0,5.0,5.0,40
qwen3-emb-8b,addressee,5,0.5,4,part,all,leaked,0.0,0.0,0.0,40
qwen3-emb-8b,addressee,5,0.5,4,part,all,recall,0.4143658333333334,0.07766666666666666,0.6740791666666666,40
qwen3-emb-8b,addressee,5,0.5,4,part,answerable,any_hit,0.8199378053819576,0.7872340425531915,0.8923076923076924,40
qwen3-emb-8b,addressee,5,0.5,4,part,answerable,authorized,1.0,1.0,1.0,40
qwen3-emb-8b,addressee,5,0.5,4,part,answerable,context_size,5.0,5.0,5.0,40
qwen3-emb-8b,addressee,5,0.5,4,part,answerable,leaked,0.0,0.0,0.0,40
qwen3-emb-8b,addressee,5,0.5,4,part,answerable,recall,0.773641162344537,0.7237188963658417,0.8692307692307693,40
qwen3-emb-8b,addressee,5,0.5,4,part,unanswerable,any_hit,0.05907586745127964,0.006666666666666667,0.1206896551724138,40
qwen3-emb-8b,addressee,5,0.5,4,part,unanswerable,authorized,1.0,1.0,1.0,40
qwen3-emb-8b,addressee,5,0.5,4,part,unanswerable,context_size,5.0,5.0,5.0,40
qwen3-emb-8b,addressee,5,0.5,4,part,unanswerable,leaked,0.0,0.0,0.0,40
qwen3-emb-8b,addressee,5,0.5,4,part,unanswerable,recall,0.02463591694945313,0.002592592592592592,0.05030332056194124,40
qwen3-emb-8b,addressee,5,0.5,4,post,all,authorized,1.0,1.0,1.0,40
qwen3-emb-8b,addressee,5,0.5,4,post,all,context_size,2.8264000000000005,0.638,4.708,40
qwen3-emb-8b,addressee,5,0.5,4,post,all,leaked,0.0,0.0,0.0,40
qwen3-emb-8b,addressee,5,0.5,4,post,all,recall,0.40605333333333327,0.0745,0.6730791666666666,40
qwen3-emb-8b,addressee,5,0.5,4,post,answerable,any_hit,0.802884244183393,0.7869281923969424,0.8769230769230769,40
qwen3-emb-8b,addressee,5,0.5,4,post,answerable,authorized,1.0,1.0,1.0,40
qwen3-emb-8b,addressee,5,0.5,4,post,answerable,context_size,4.2063785426452185,3.4468085106382977,4.952483801295896,40
qwen3-emb-8b,addressee,5,0.5,4,post,answerable,leaked,0.0,0.0,0.0,40
qwen3-emb-8b,addressee,5,0.5,4,post,answerable,recall,0.7563180613348305,0.718313725490196,0.8538461538461538,40
qwen3-emb-8b,addressee,5,0.5,4,post,unanswerable,any_hit,0.054788127749220525,0.0022222222222222222,0.1206896551724138,40
qwen3-emb-8b,addressee,5,0.5,4,post,unanswerable,authorized,1.0,1.0,1.0,40
qwen3-emb-8b,addressee,5,0.5,4,post,unanswerable,context_size,1.250351377964659,0.3111111111111111,2.103448275862069,40
qwen3-emb-8b,addressee,5,0.5,4,post,unanswerable,leaked,0.0,0.0,0.0,40
qwen3-emb-8b,addressee,5,0.5,4,post,unanswerable,recall,0.02232784333531282,0.0007407407407407407,0.05030332056194124,40
qwen3-emb-8b,addressee,5,0.5,4,pre,all,authorized,1.0,1.0,1.0,40
qwen3-emb-8b,addressee,5,0.5,4,pre,all,context_size,5.0,5.0,5.0,40
qwen3-emb-8b,addressee,5,0.5,4,pre,all,leaked,0.0,0.0,0.0,40
qwen3-emb-8b,addressee,5,0.5,4,pre,all,recall,0.4143658333333334,0.07766666666666666,0.6740791666666666,40
qwen3-emb-8b,addressee,5,0.5,4,pre,answerable,any_hit,0.8199378053819576,0.7872340425531915,0.8923076923076924,40
qwen3-emb-8b,addressee,5,0.5,4,pre,answerable,authorized,1.0,1.0,1.0,40
qwen3-emb-8b,addressee,5,0.5,4,pre,answerable,context_size,5.0,5.0,5.0,40
